ID,sequence,coordinates,start_coordinates,strong_k,mid_k,food_k,containment,error
h23,"cup,glass,bowl,knife,plate,bottle,spoon,fork","cup: (2,8,2);glass: (4,8,2);bowl: (3,8,2);knife: (8,8,2);plate: (6,8,2);bottle: (9,8,2);spoon: (5,8,2);fork: (7,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h24,"fork,knife,spoon,plate,cup,bowl,bottle,glass","fork: (9,8,2);knife: (5,8,2);spoon: (2,8,2);plate: (4,8,2);cup: (3,8,2);bowl: (6,8,2);bottle: (7,8,2);glass: (8,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h25,"plate,knife,fork,spoon,bowl,glass,cup,bottle","plate: (6,8,2);knife: (4,8,2);fork: (8,8,2);spoon: (7,8,2);bowl: (9,8,2);glass: (5,8,2);cup: (3,8,2);bottle: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h26,"cup,plate,knife,fork,glass,spoon,bowl,bottle","cup: (2,8,2);plate: (5,8,2);knife: (4,8,2);fork: (7,8,2);glass: (6,8,2);spoon: (8,8,2);bowl: (9,8,2);bottle: (3,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h27,"cup,bowl,glass,spoon,fork,bottle,plate,knife","cup: (2,8,2);bowl: (3,8,2);glass: (4,8,2);spoon: (5,8,2);fork: (6,8,2);bottle: (7,8,2);plate: (8,8,2);knife: (9,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h28,"cup,glass,plate,spoon,bottle,knife,fork,bowl","cup: (9,8,2);glass: (8,8,2);plate: (7,8,2);spoon: (6,8,2);bottle: (5,8,2);knife: (4,8,2);fork: (3,8,2);bowl: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h29,"plate,fork,knife,spoon,glass,cup,bottle,bowl","plate: (3,8,2);fork: (7,8,2);knife: (8,8,2);spoon: (4,8,2);glass: (5,8,2);cup: (9,8,2);bottle: (6,8,2);bowl: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h30,"plate,cup,spoon,knife,fork,bowl,glass,bottle","plate: (5,8,2);cup: (8,8,2);spoon: (4,8,2);knife: (6,8,2);fork: (7,8,2);bowl: (2,8,2);glass: (9,8,2);bottle: (3,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h31,"spoon,bowl,knife,plate,fork,cup,bottle,glass","spoon: (9,8,2);bowl: (8,8,2);knife: (7,8,2);plate: (6,8,2);fork: (5,8,2);cup: (4,8,2);bottle: (3,8,2);glass: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h32,"fork,plate,knife,glass,bowl,spoon,bottle,cup","fork: (9,8,2);plate: (8,8,2);knife: (7,8,2);glass: (6,8,2);bowl: (5,8,2);spoon: (4,8,2);bottle: (3,8,2);cup: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h33,"plate,bottle,bowl,fork,glass,spoon,cup,knife","plate: (9,8,2);bottle: (8,8,2);bowl: (7,8,2);fork: (6,8,2);glass: (5,8,2);spoon: (4,8,2);cup: (3,8,2);knife: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h34,"cup,plate,glass,fork,knife,spoon,bottle,bowl","cup: (9,8,2);plate: (8,8,2);glass: (7,8,2);fork: (6,8,2);knife: (5,8,2);spoon: (4,8,2);bottle: (3,8,2);bowl: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h35,"glass,fork,cup,spoon,plate,knife,bowl,bottle","glass: (9,8,2);fork: (8,8,2);cup: (7,8,2);spoon: (6,8,2);plate: (5,8,2);knife: (4,8,2);bowl: (3,8,2);bottle: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h36,"plate,knife,fork,spoon,bowl,bottle,glass,cup","plate: (5,8,2);knife: (7,8,2);fork: (3,8,2);spoon: (6,8,2);bowl: (2,8,2);bottle: (4,8,2);glass: (8,8,2);cup: (9,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h37,"plate,knife,fork,spoon,bowl,glass,bottle,cup","plate: (2,8,2);knife: (3,8,2);fork: (5,8,2);spoon: (6,8,2);bowl: (4,8,2);glass: (7,8,2);bottle: (9,8,2);cup: (8,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h38,"plate,bowl,fork,knife,spoon,cup,glass,bottle","plate: (5,8,2);bowl: (2,8,2);fork: (7,8,2);knife: (3,8,2);spoon: (4,8,2);cup: (6,8,2);glass: (8,8,2);bottle: (9,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h39,"bowl,plate,knife,spoon,fork,cup,glass,bottle","bowl: (2,8,2);plate: (9,8,2);knife: (3,8,2);spoon: (4,8,2);fork: (8,8,2);cup: (5,8,2);glass: (7,8,2);bottle: (6,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h40,"plate,bottle,glass,bowl,knife,fork,spoon,cup","plate: (5,8,2);bottle: (8,8,2);glass: (2,8,2);bowl: (3,8,2);knife: (4,8,2);fork: (7,8,2);spoon: (6,8,2);cup: (9,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h41,"plate,cup,glass,bottle,fork,knife,spoon,bowl","plate: (3,8,2);cup: (4,8,2);glass: (2,8,2);bottle: (6,8,2);fork: (7,8,2);knife: (9,8,2);spoon: (5,8,2);bowl: (8,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h42,"plate,cup,spoon,bowl,fork,knife,glass,bottle","plate: (4,8,2);cup: (2,8,2);spoon: (3,8,2);bowl: (5,8,2);fork: (6,8,2);knife: (7,8,2);glass: (8,8,2);bottle: (9,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h43,"plate,bowl,spoon,knife,fork,glass,cup,bottle","plate: (2,8,2);bowl: (4,8,2);spoon: (3,8,2);knife: (5,8,2);fork: (8,8,2);glass: (6,8,2);cup: (7,8,2);bottle: (9,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h44,"plate,spoon,cup,glass,fork,bowl,bottle,knife","plate: (9,8,2);spoon: (8,8,2);cup: (7,8,2);glass: (6,8,2);fork: (5,8,2);bowl: (4,8,2);bottle: (3,8,2);knife: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h45,"plate,fork,knife,cup,bowl,glass,spoon,bottle","plate: (5,8,2);fork: (6,8,2);knife: (4,8,2);cup: (3,8,2);bowl: (2,8,2);glass: (7,8,2);spoon: (8,8,2);bottle: (9,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h46,"plate,knife,fork,spoon,glass,cup,bowl,bottle","plate: (8,8,2);knife: (4,8,2);fork: (5,8,2);spoon: (7,8,2);glass: (6,8,2);cup: (3,8,2);bowl: (2,8,2);bottle: (9,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h47,"plate,cup,fork,knife,spoon,bottle,glass,bowl","plate: (9,8,2);cup: (6,8,2);fork: (7,8,2);knife: (3,8,2);spoon: (5,8,2);bottle: (4,8,2);glass: (8,8,2);bowl: (2,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h48,"plate,bowl,cup,fork,spoon,knife,glass,bottle","plate: (7,8,2);bowl: (6,8,2);cup: (3,8,2);fork: (5,8,2);spoon: (4,8,2);knife: (8,8,2);glass: (9,8,2);bottle: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h49,"plate,bowl,fork,knife,cup,spoon,glass,bottle","plate: (7,8,2);bowl: (6,8,2);fork: (4,8,2);knife: (5,8,2);cup: (8,8,2);spoon: (9,8,2);glass: (3,8,2);bottle: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h50,"plate,cup,spoon,fork,knife,bowl,glass,bottle","plate: (6,8,2);cup: (5,8,2);spoon: (7,8,2);fork: (4,8,2);knife: (2,8,2);bowl: (3,8,2);glass: (8,8,2);bottle: (9,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h51,"plate,knife,fork,spoon,bottle,bowl,glass,cup","plate: (4,8,2);knife: (5,8,2);fork: (3,8,2);spoon: (7,8,2);bottle: (6,8,2);bowl: (2,8,2);glass: (8,8,2);cup: (9,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h52,"plate,knife,fork,spoon,glass,cup,bowl,bottle","plate: (5,8,2);knife: (2,8,2);fork: (8,8,2);spoon: (6,8,2);glass: (7,8,2);cup: (9,8,2);bowl: (3,8,2);bottle: (4,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h53,"plate,knife,fork,spoon,glass,cup,bowl,bottle","plate: (4,8,2);knife: (3,8,2);fork: (6,8,2);spoon: (5,8,2);glass: (8,8,2);cup: (7,8,2);bowl: (2,8,2);bottle: (9,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h54,"plate,knife,fork,spoon,glass,cup,bottle,bowl","plate: (3,8,2);knife: (4,8,2);fork: (6,8,2);spoon: (5,8,2);glass: (7,8,2);cup: (9,8,2);bottle: (2,8,2);bowl: (8,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h55,"plate,knife,fork,bowl,spoon,cup,bottle,glass","plate: (2,8,2);knife: (8,8,2);fork: (6,8,2);bowl: (9,8,2);spoon: (4,8,2);cup: (3,8,2);bottle: (5,8,2);glass: (7,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h56,"plate,knife,bowl,spoon,fork,glass,cup,bottle","plate: (8,8,2);knife: (7,8,2);bowl: (9,8,2);spoon: (3,8,2);fork: (4,8,2);glass: (2,8,2);cup: (5,8,2);bottle: (6,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h57,"plate,knife,fork,bowl,spoon,cup,glass,bottle","plate: (3,8,2);knife: (2,8,2);fork: (7,8,2);bowl: (8,8,2);spoon: (5,8,2);cup: (9,8,2);glass: (4,8,2);bottle: (6,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h58,"plate,knife,fork,spoon,bowl,glass,bottle,cup","plate: (2,8,2);knife: (4,8,2);fork: (7,8,2);spoon: (5,8,2);bowl: (6,8,2);glass: (8,8,2);bottle: (3,8,2);cup: (9,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h59,"plate,knife,fork,spoon,bottle,glass,bowl,cup","plate: (4,8,2);knife: (6,8,2);fork: (5,8,2);spoon: (7,8,2);bottle: (8,8,2);glass: (3,8,2);bowl: (9,8,2);cup: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h60,"plate,knife,fork,spoon,glass,cup,bottle,bowl","plate: (6,8,2);knife: (7,8,2);fork: (4,8,2);spoon: (3,8,2);glass: (9,8,2);cup: (5,8,2);bottle: (8,8,2);bowl: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h61,"plate,knife,fork,spoon,glass,cup,bowl,bottle","plate: (9,8,2);knife: (8,8,2);fork: (4,8,2);spoon: (7,8,2);glass: (6,8,2);cup: (3,8,2);bowl: (5,8,2);bottle: (2,8,2)","[2.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h62,"plate,knife,fork,spoon,glass,cup,bottle,bowl","plate: (2,8,2);knife: (6,8,2);fork: (8,8,2);spoon: (4,8,2);glass: (7,8,2);cup: (3,8,2);bottle: (9,8,2);bowl: (5,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h63,"plate,knife,fork,spoon,bottle,cup,glass,bowl","plate: (3,8,2);knife: (8,8,2);fork: (6,8,2);spoon: (4,8,2);bottle: (5,8,2);cup: (7,8,2);glass: (9,8,2);bowl: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h64,"plate,knife,fork,spoon,bowl,cup,glass,bottle","plate: (5,8,2);knife: (4,8,2);fork: (2,8,2);spoon: (7,8,2);bowl: (3,8,2);cup: (8,8,2);glass: (9,8,2);bottle: (6,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h65,"plate,fork,spoon,knife,bowl,cup,glass,bottle","plate: (9,8,2);fork: (6,8,2);spoon: (2,8,2);knife: (8,8,2);bowl: (5,8,2);cup: (4,8,2);glass: (7,8,2);bottle: (3,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h66,"plate,bowl,knife,fork,spoon,cup,glass,bottle","plate: (6,8,2);bowl: (2,8,2);knife: (3,8,2);fork: (9,8,2);spoon: (8,8,2);cup: (4,8,2);glass: (5,8,2);bottle: (7,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h67,"plate,fork,spoon,knife,bowl,glass,cup,bottle","plate: (2,8,2);fork: (8,8,2);spoon: (4,8,2);knife: (5,8,2);bowl: (3,8,2);glass: (7,8,2);cup: (6,8,2);bottle: (9,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
v1,"drink,drink,spoon,cereal,bowl","drink: (0,4,1);spoon: (0,2,2);cereal: (0,1,3);bowl: (2,3,2);glass: (0,2,2)","[1,3,2],[0,4,1],[0,2,2],[0,1,3],[2,3,2]",0,0,0,"drink,spoon,cereal,bowl,glass",0.666
v2,"drink,drink,drink,cereal,spoon,glass,bowl","drink: (0,4,1);spoon: (0,2,2);cereal: (0,1,3);bowl: (2,3,2);glass: (0,2,2)","[1,3,2],[0,4,1],[0,4,1],[0,4,1],[0,1,3],[0,2,2],[0,2,2]",0,0,0,"drink,spoon,cereal,bowl,glass",0.756
v3,"drink,drink,spoon,glass,cereal,bowl","drink: (0,4,1);spoon: (0,2,2);cereal: (0,1,3);bowl: (2,3,2);glass: (0,2,2)","[1,3,2],[0,4,1],[0,4,1],[0,2,2],[0,2,2],[0,1,3]",0,0,0,"drink,spoon,cereal,bowl,glass",0.723
v4,"drink,drink,cereal,spoon,bowl,glass","drink: (0,4,1);spoon: (0,2,2);cereal: (0,1,3);bowl: (2,3,2);glass: (0,2,2)","[1,3,2],[0,4,1],[0,4,1],[0,1,3],[0,2,2],[2,3,2]",0,0,0,"drink,spoon,cereal,bowl,glass",0.723
v6,"drink,drink,cereal,spoon,glass,bowl","drink: (0,4,1);spoon: (0,2,2);cereal: (0,1,3);bowl: (2,3,2);glass: (0,2,2)","[1,3,2],[0,4,1],[0,4,1],[0,1,3],[0,2,2],[0,2,2]",0,0,0,"drink,spoon,cereal,bowl,glass",0.723
v7,"cereal,spoon,glass,bowl,drink,drink","drink: (0,4,1);spoon: (0,2,2);cereal: (0,1,3);bowl: (2,3,2);glass: (0,2,2)","[1,3,2],[0,1,3],[0,2,2],[0,2,2],[2,3,2],[0,4,1]",0,0,0,"drink,spoon,cereal,bowl,glass",0.723
v8,"drink,drink,spoon,cereal,bowl,glass","drink: (0,4,1);spoon: (0,2,2);cereal: (0,1,3);bowl: (2,3,2);glass: (0,2,2)","[1,3,2],[0,4,1],[0,4,1],[0,2,2],[0,1,3],[2,3,2]",0,0,0,"drink,spoon,cereal,bowl,glass",0.723
v9,"drink,drink,spoon,cereal,glass,bowl","drink: (0,4,1);spoon: (0,2,2);cereal: (0,1,3);bowl: (2,3,2);glass: (0,2,2)","[1,3,2],[0,4,1],[0,4,1],[0,2,2],[0,1,3],[0,2,2]",0,0,0,"drink,spoon,cereal,bowl,glass",0.723
s13-d21,"cutting_board,knife,cucumber,plate","cutting_board: (0,1.5,1);knife: (0,1.5,2);cucumber: (1.5,4,3);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,cucumber,plate",
s13-d25,"bread,plate,knife,cutting_board","bread: (2,0,2);plate: (2,3,2);knife: (0,1.5,2);cutting_board: (0,1.5,1)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"bread,plate,knife,cutting_board",
s13-d28,"cutting_board,knife,orange,plate","cutting_board: (0,1.5,1);knife: (0,1.5,2);orange: (2,0,3);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,orange,plate",
s13-d31,"garlic_press,plate,garlic,knife,spoon_small","garlic_press: (0,1.5,2);plate: (2,3,2);garlic: (2,2,2);knife: (0,1.5,2);spoon_small: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"garlic_press,plate,garlic,knife,spoon_small",
s13-d40,"squeezer,plate,lime,knife","squeezer: (0,1.5,1);plate: (2,2,3);lime: (1.5,4,3);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"squeezer,plate,lime,knife",
s13-d45,"cutting_board,knife,plate,pepper","cutting_board: (0,1.5,1);knife: (0,1.5,2);plate: (2,3,2);pepper: (2,0,3)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,plate,pepper",
s13-d48,"cutting_board,knife,chilli,plate","cutting_board: (0,1.5,1);knife: (0,1.5,2);chilli: (2,0,2.5);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,chilli,plate",
s13-d52,"cutting_board,knife,kiwi,plate","cutting_board: (0,1.5,1);knife: (0,1.5,2);kiwi: (1.5,4,3);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,kiwi,plate",
s13-d54,"cutting_board,bowl,plate,mango,knife,peeler","cutting_board: (0,1.5,1);bowl: (2,2,3);plate: (2,3,2);mango: (1.5,4,2);knife: (0,1.5,2);peeler: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,bowl,plate,mango,knife,peeler",
s14-d26,"cauliflower,knife,colander,bowl","cauliflower: (2,0,2);knife: (0,1.5,2);colander: (0,1.5,1);bowl: (0,1.5,1)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cauliflower,knife,colander,bowl",
s14-d27,"onion,cutting_board,knife,bowl","onion: (2,2,2);cutting_board: (0,1.5,1);knife: (0,1.5,2);bowl: (0,1.5,1)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"onion,cutting_board,knife,bowl",
s14-d35,"plum,knife,plate","plum: (1.5,4,2.5);knife: (0,1.5,2);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"plum,knife,plate",
s14-d43,"potato,knife,peeler,bowl","potato: (2,2,2);knife: (0,1.5,2);peeler: (0,1.5,2);bowl: (0,1.5,1)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"potato,knife,peeler,bowl",
s14-d46,"pineapple,knife,cutting_board,bowl,plastic_box","pineapple: (2,0,2.5);knife: (0,1.5,2);cutting_board: (0,1.5,1);bowl: (0,1.5,1);plastic_box: (0,1.5,1)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"pineapple,knife,cutting_board,bowl,plastic_box",
s14-d51,"beans,knife,plastic_box,cutting_board,bowl","beans: (1.5,4,3);knife: (0,1.5,2);plastic_box: (0,1.5,1);cutting_board: (0,1.5,1);bowl: (0,1.5,1)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"beans,knife,plastic_box,cutting_board,bowl",
s15-d26,"cauliflower,knife,cutting_board,bowl,pan,bottle,spice_shaker,fork,spatula,lid,plate,spoon","cauliflower: (1.5,4,4);knife: (0,1.5,2);cutting_board: (0,1.5,1);bowl: (0,1.5,1);pan: (0,0,1);bottle: (1.5,4,3);spice_shaker: (1,4,2);fork: (0,1.5,2);spatula: (0,1.5,2);lid: (0,0,1);plate: (2,3,2);spoon: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cauliflower,knife,cutting_board,bowl,pan,bottle,fork,spatula,lid,plate,spoon",
s15-d35,"plum,bowl,cutting_board,knife","plum: (1.5,4,2.5);bowl: (2,0,3);cutting_board: (0,1.5,1);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"plum,bowl,cutting_board,knife",
s15-d70,"orange,squeezer,knife,cutting_board,glass,spoon,fork","orange: (1.5,4,2.5);squeezer: (0,1.5,1);knife: (0,1.5,2);cutting_board: (0,1.5,1);glass: (2,3,3);spoon: (0,1.5,2);fork: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"orange,squeezer,knife,cuttingboard,glass,spoon,fork",
s17-d42,"broccoli,pot,cutting_board,knife,spice_shaker,jar,plate,spoon","broccoli: (1.5,4,3);pot: (0,0,1);cutting_board: (0,1.5,1);knife: (0,1.5,2);spice_shaker: (1,4,2);jar: (2,2,3);plate: (2,3,2);spoon: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"brocolli,pot,cutting_board,knife,jar,plate,spoon",
s17-d48,"chilli,cutting_board,knife","chilli: (1.5,4,3);cutting_board: (0,1.5,1);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"chilli,cutting_board,knife",
s17-d53,"cutting_board,avocado,peeler,knife","cutting_board: (0,1.5,1);avocado: (1.5,4,3);peeler: (0,1.5,2);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,avocado,peeler,knife",
s17-d55,"cutting_board,fig,knife,plate","cutting_board: (0,1.5,1);fig: (1.5,4,3);knife: (0,1.5,2);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,fig,knife,plate",
